Date,ticker,Beta,Return,SPX,SPTR,VIX,d,mktrf,smb,hml,rf,umd
2003-09-16,ADX       ,0.68370139709742006,1.1618246039663698E-2,0.01419699,1.4197980000000001E-2,-6.7031250000000001E-2,2003-09-16,1.3399999588727951E-2,6.99999975040555E-4,3.0000001424923539E-4,3.9999998989515007E-5,8.500000461935997E-3
2003-09-17,ADX       ,0.68101521956480371,-1.6513627492304912E-3,-3.2598800000000002E-3,-0.00322164,6.6335200000000004E-3,2003-09-17,-2.3000000510364771E-3,1.9000000320374966E-3,1.500000013038516E-3,3.9999998989515007E-5,2.4000001139938831E-3
2003-09-18,ADX       ,0.68444856847254298,8.2300401200167284E-3,1.3178280000000001E-2,1.3187849999999999E-2,-3.2477659999999998E-2,2003-09-18,1.1900000274181366E-2,-4.8000002279877663E-3,1.7000000225380063E-3,3.9999998989515007E-5,4.4999998062849045E-3
2003-09-19,ADX       ,0.68425598166141555,-2.4620283059214546E-3,-3.1601099999999998E-3,-3.1417900000000002E-3,-1.7089200000000001E-3,2003-09-19,-1.500000013038516E-3,4.4999998062849045E-3,1.2000000569969416E-3,3.9999998989515007E-5,6.99999975040555E-4
2003-09-22,ADX       ,0.69130177366291046,-1.1570682914806929E-2,-0.01309316,-1.3094949999999999E-2,0.11359335,2003-09-22,-1.2299999594688416E-2,1.0000000474974513E-3,2.3000000510364771E-3,3.9999998989515007E-5,-0.00419999985024333
2003-09-23,ADX       ,0.699536896359226,1.1570799362800227E-2,6.0530899999999997E-3,6.0637499999999997E-3,-9.2025200000000005E-3,2003-09-23,6.2000001780688763E-3,6.0000000521540642E-3,-3.9999998989515007E-4,3.9999998989515007E-5,0.00559999980032444
2003-09-24,ADX       ,0.69817284444581851,-1.5735150706135841E-2,-1.9280329999999998E-2,-1.9278549999999998E-2,8.6069309999999996E-2,2003-09-24,-1.7699999734759331E-2,-2.4000001139938831E-3,2.6000000070780516E-3,3.9999998989515007E-5,-1.1599999852478504E-2
2003-09-25,ADX       ,0.70584867327901468,-4.1827354543315541E-3,-6.0716199999999998E-3,-5.8691500000000001E-3,4.7847210000000001E-2,2003-09-25,-8.1000002101063728E-3,-1.6499999910593033E-2,-2.199999988079071E-3,3.9999998989515007E-5,-6.0999998822808266E-3
2003-09-26,ADX       ,0.72274621764721758,-1.0956807180583854E-2,-6.4196399999999999E-3,-6.2345400000000002E-3,-0.00134862,2003-09-26,-0.00839999970048666,-1.3100000098347664E-2,2.199999988079071E-3,3.9999998989515007E-5,-8.1000002101063728E-3
2003-09-29,ADX       ,0.72282563446844161,6.7571191631598179E-3,9.7134200000000004E-3,9.7347100000000006E-3,-2.5513910000000001E-2,2003-09-29,9.7000002861022949E-3,5.2000000141561031E-3,1.0999999940395355E-3,3.9999998989515007E-5,6.8000000901520252E-3
2003-09-30,ADX       ,0.72213768093139896,-4.2178827743269247E-3,-1.0596589999999999E-2,-0.01060386,4.7316780000000003E-2,2003-09-30,-9.100000374019146E-3,-8.9999998454004526E-4,2.3000000510364771E-3,3.9999998989515007E-5,-7.799999788403511E-3
2003-10-01,ADX       ,0.72319208292918313,1.4267730131009028E-2,0.02209415,0.02218612,-7.5395370000000003E-2,2003-10-01,2.0899999886751175E-2,4.8000002279877663E-3,-1.7000000225380063E-3,2.9999999242136255E-5,2.3000000510364771E-3
2003-10-02,ADX       ,0.72471908265851259,5.8160539212191876E-3,0.00198189,2.1144100000000002E-3,-1.2897240000000001E-2,2003-10-02,3.2999999821186066E-3,1.7000000225380063E-3,-9.9999997473787516E-5,2.9999999242136255E-5,4.4999998062849045E-3
2003-10-03,ADX       ,0.71151684407963289,7.4293340271437457E-3,9.3752699999999998E-3,9.3706699999999993E-3,-6.4538520000000002E-2,2003-10-03,9.7000002861022949E-3,6.8999999202787876E-3,-3.9999998989515007E-4,2.9999999242136255E-5,0.01549999974668026
2003-10-06,ADX       ,0.71066416383129716,3.2836030699310279E-3,4.3600499999999999E-3,4.3638699999999997E-3,0.00051269,2003-10-06,5.1000001840293407E-3,0.00419999985024333,0.00279999990016222,2.9999999242136255E-5,5.7999999262392521E-3
2003-10-07,ADX       ,0.70420732264362218,3.2736358024373288E-3,4.7260899999999996E-3,4.7708100000000003E-3,-0.00513876,2003-10-07,4.999999888241291E-3,3.8999998942017555E-3,-3.0000001424923539E-4,2.9999999242136255E-5,3.5000001080334187E-3
2003-10-08,ADX       ,0.7035657206384659,-8.2035573506883206E-3,-5.2773100000000003E-3,-4.9098900000000001E-3,-0.01192033,2003-10-08,-4.3999999761581421E-3,-0.00279999990016222,0.00139999995008111,2.9999999242136255E-5,6.0000002849847078E-4
2003-10-09,ADX       ,0.71443545035002942,6.5683808780319678E-3,4.7768300000000001E-3,4.7834000000000002E-3,-0.01894794,2003-10-09,5.2999998442828655E-3,3.599999938160181E-3,3.5000001080334187E-3,2.9999999242136255E-5,5.4000001400709152E-3
2003-10-10,ADX       ,0.70909030698445508,2.4519914105520955E-3,-0.00064523,-5.6908999999999996E-4,-0.01985576,2003-10-10,9.9999997473787516E-5,-3.8999998942017555E-3,4.3999999761581421E-3,2.9999999242136255E-5,2.6000000070780516E-3
2003-10-13,ADX       ,0.70396913371073344,2.4460060865663185E-3,6.9981699999999997E-3,6.9993099999999999E-3,-0.05001042,2003-10-13,7.6999999582767487E-3,0.00839999970048666,-6.99999975040555E-4,2.9999999242136255E-5,0.00559999980032444
2003-10-14,ADX       ,0.70016684219161562,2.4400207267564447E-3,0.00394305,3.9452300000000001E-3,-0.01030937,2003-10-14,4.3999999761581421E-3,4.9000000581145287E-3,1.3000000035390258E-3,2.9999999242136255E-5,3.2999999821186066E-3
2003-10-15,ADX       ,0.70871698436748931,-1.6263217445840236E-3,-2.5951199999999998E-3,-0.00239733,1.8254929999999999E-2,2003-10-15,-3.4000000450760126E-3,-3.5000001080334187E-3,6.0000002849847078E-4,2.9999999242136255E-5,-5.0000002374872565E-4
2003-10-16,ADX       ,0.70410600540934765,5.679839131164573E-3,3.1571500000000001E-3,3.1822899999999999E-3,-0.02867169,2003-10-16,3.599999938160181E-3,6.99999975040555E-4,1.9000000320374966E-3,2.9999999242136255E-5,9.9999997473787516E-5
2003-10-17,ADX       ,0.7094830600599088,-6.4930341966643965E-3,-1.0290179999999999E-2,-0.01028653,2.4706800000000001E-2,2003-10-17,-0.01080000028014183,-5.2999998442828655E-3,0.00139999995008111,2.9999999242136255E-5,-9.3999998643994331E-3
2003-10-20,ADX       ,0.69796317955867249,2.4400207267564447E-3,5.1439700000000003E-3,0.00514563,-3.3471099999999997E-2,2003-10-20,3.7000000011175871E-3,-1.7000000225380063E-3,-1.3000000035390258E-3,2.9999999242136255E-5,1.5999999595806003E-3
2003-10-21,ADX       ,0.69718146382719226,-8.1232985057123192E-4,1.2914300000000001E-3,0.00128623,-2.9177419999999999E-2,2003-10-21,2.7000000700354576E-3,6.5999999642372131E-3,-0.00279999990016222,2.9999999242136255E-5,8.6000002920627594E-3
2003-10-22,ADX       ,0.71537197498298577,-1.3093344951311673E-2,-1.5093789999999999E-2,-1.5000889999999999E-2,6.5482189999999996E-2,2003-10-22,-1.4499999582767487E-2,-7.1999998763203621E-3,2.099999925121665E-3,2.9999999242136255E-5,-6.0999998822808266E-3
2003-10-23,ADX       ,0.70916084465587259,-8.2433967460744976E-4,3.3040600000000002E-3,3.3176299999999998E-3,5.6577000000000005E-4,2003-10-23,1.0999999940395355E-3,-7.4000000022351742E-3,-1.9000000320374966E-3,2.9999999242136255E-5,-8.999999612569809E-3
2003-10-24,ADX       ,0.70558607526330452,-1.6503610970051168E-3,-4.7123299999999998E-3,-4.7121999999999997E-3,1.6953999999999999E-3,2003-10-24,-4.3000001460313797E-3,-4.8000002279877663E-3,8.9999998454004526E-4,2.9999999242136255E-5,-4.0000001899898052E-3
2003-10-27,ADX       ,0.70655311866751092,7.4045187643662679E-3,2.1553000000000002E-3,2.1598199999999998E-3,1.9016229999999999E-2,2003-10-27,4.1000000201165676E-3,1.1599999852478504E-2,3.1999999191612005E-3,2.9999999242136255E-5,7.0000002160668373E-3
2003-10-28,ADX       ,0.70833893960347227,1.0599624966610972E-2,1.5073049999999999E-2,0.01507556,-7.0577029999999999E-2,2003-10-28,0.01510000042617321,4.6999999321997166E-3,-3.1999999191612005E-3,2.9999999242136255E-5,0.01080000028014183
2003-10-29,ADX       ,0.70672582153944441,3.238749583835741E-3,1.2601999999999999E-3,0.00144948,-0.02345972,2003-10-29,0.00279999990016222,8.2000000402331352E-3,2.4999999441206455E-3,2.9999999242136255E-5,0.00559999980032444
2003-10-30,ADX       ,0.6922727367116609,-4.8617994169075762E-3,-0.00111692,-8.4723999999999997E-4,-0.00610503,2003-10-30,-1.0000000474974513E-3,-1.0000000474974513E-3,3.1000000890344381E-3,2.9999999242136255E-5,6.99999975040555E-4
2003-10-31,ADX       ,0.69490764193673915,7.2844041888144332E-3,0.0035945,3.5999199999999999E-3,-0.01418464,2003-10-31,2.4000001139938831E-3,-0.00559999980032444,-6.99999975040555E-4,2.9999999242136255E-5,-5.7999999262392521E-3
2003-11-03,ADX       ,0.72937934002757032,3.2208076260685616E-3,7.8778300000000006E-3,7.8805999999999998E-3,2.7566830000000001E-2,2003-11-03,8.7999999523162842E-3,7.4999998323619366E-3,2.099999925121665E-3,3.9999998989515007E-5,8.500000461935997E-3
2003-11-04,ADX       ,0.71052586548090491,6.4104093513259134E-3,-5.4633299999999997E-3,-5.4499800000000001E-3,0,2003-11-04,-3.7000000011175871E-3,8.0000003799796104E-3,2.4999999441206455E-3,3.9999998989515007E-5,6.3000000081956387E-3
2003-11-05,ADX       ,0.71844081604755039,-6.4105034413302724E-3,-0.00136813,-1.1714500000000001E-3,1.8557850000000001E-2,2003-11-05,-6.0000002849847078E-4,2.4000001139938831E-3,-3.0000001424923539E-4,3.9999998989515007E-5,3.0000000260770321E-3
2003-11-06,ADX       ,0.71959172570683783,1.6067085522466903E-3,5.9151000000000004E-3,5.9968499999999998E-3,-7.1428899999999998E-3,2003-11-06,5.4999999701976776E-3,1.500000013038516E-3,6.0000002849847078E-4,3.9999998989515007E-5,1.7000000225380063E-3
2003-11-07,ADX       ,0.71610013103102843,-8.0332257719788528E-4,-0.00458495,-4.3778200000000001E-3,0.01128613,2003-11-07,-2.4000001139938831E-3,3.2999999821186066E-3,0.00419999985024333,3.9999998989515007E-5,-1.9000000320374966E-3
2003-11-10,ADX       ,0.71321598249298546,-4.0240857835985092E-3,-5.8086600000000002E-3,-5.7312500000000002E-3,3.9947419999999997E-2,2003-11-10,-7.3000001721084118E-3,-9.8999999463558197E-3,3.0000001424923539E-4,3.9999998989515007E-5,-9.8000001162290573E-3
2003-11-11,ADX       ,0.71467344821242995,8.0326516971490486E-3,-5.1584000000000005E-4,-0.00051908,-0.00455063,2003-11-11,-2.099999925121665E-3,-5.7000000961124897E-3,-2.0000000949949026E-3,3.9999998989515007E-5,-0.00559999980032444
2003-11-12,ADX       ,0.7402732014711666,1.5873349156290163E-2,0.01139134,0.0117608,-4.6085729999999998E-2,2003-11-12,1.3299999758601189E-2,9.6000004559755325E-3,-2.899999963119626E-3,3.9999998989515007E-5,9.8000001162290573E-3
2003-11-13,ADX       ,0.74107278647464669,-3.1549716933011781E-3,-0.00014171,-0.00012716,-1.6857710000000001E-2,2003-11-13,5.0000002374872565E-4,1.0000000474974513E-3,-2.0000000949949026E-3,3.9999998989515007E-5,-1.7000000225380063E-3
2003-11-14,ADX       ,0.73401981808047057,0,-7.6443400000000003E-3,-7.4643799999999996E-3,0.02813715,2003-11-14,-7.799999788403511E-3,-6.5999999642372131E-3,1.0999999940395355E-3,3.9999998989515007E-5,-1.2299999594688416E-2
2003-11-17,ADX       ,0.73603240401932224,-5.5443414953839348E-3,-6.4184200000000002E-3,-6.4028399999999999E-3,0.09348389,2003-11-17,-7.1999998763203621E-3,-6.6999997943639755E-3,-2.099999925121665E-3,3.9999998989515007E-5,-7.1000000461935997E-3
2003-11-18,ADX       ,0.72821049741783661,-1.5902637994622765E-3,-0.00912519,-9.0901100000000002E-3,0.02705018,2003-11-18,-7.6999999582767487E-3,1.3000000035390258E-3,1.0000000474974513E-3,3.9999998989515007E-5,-3.7000000011175871E-3
2003-11-19,ADX       ,0.73550619918473958,1.0288887397819194E-2,7.9842899999999998E-3,8.0639700000000002E-3,-0.01635489,2003-11-19,7.1000000461935997E-3,5.0000002374872565E-4,-5.0000002374872565E-4,3.9999998989515007E-5,1.2000000569969416E-3
2003-11-20,ADX       ,0.741698125474064,-3.9447703858780069E-3,-8.4678900000000005E-3,-8.4318299999999995E-3,3.5531430000000003E-2,2003-11-20,-7.4000000022351742E-3,1.5999999595806003E-3,-5.0000002374872565E-4,3.9999998989515007E-5,5.0000002374872565E-4
2003-11-21,ADX       ,0.73803556369555323,-1.4243965323394328E-2,0.00157569,0.0016251,-0.02600251,2003-11-21,1.9000000320374966E-3,1.7000000225380063E-3,6.3000000081956387E-3,3.9999998989515007E-5,3.599999938160181E-3
2003-11-24,ADX       ,0.73351130066988679,1.0910266007560142E-2,1.6097239999999999E-2,1.6099530000000001E-2,-8.4619379999999994E-2,2003-11-24,1.6000000759959221E-2,7.4999998323619366E-3,-1.5999999595806003E-3,3.9999998989515007E-5,8.500000461935997E-3
2003-11-25,ADX       ,0.7334930334911286,2.5008702155647879E-3,1.7189200000000001E-3,1.8264900000000001E-3,-4.2759079999999998E-2,2003-11-25,3.4000000450760126E-3,3.1000000890344381E-3,4.9000000581145287E-3,3.9999998989515007E-5,3.1999999191612005E-3
2003-11-26,ADX       ,0.72680091500897948,8.3265324804963892E-4,4.3174900000000002E-3,4.4862000000000001E-3,-2.9145959999999999E-2,2003-11-26,4.6000001020729542E-3,-3.0000001424923539E-4,3.2999999821186066E-3,3.9999998989515007E-5,0.00139999995008111
2003-11-28,ADX       ,0.72494267715600147,3.322474463928797E-3,-2.3622000000000001E-4,-2.1332999999999999E-4,5.5299700000000004E-3,2003-11-28,0.00139999995008111,2.199999988079071E-3,-8.9999998454004526E-4,3.9999998989515007E-5,5.7999999262392521E-3
2003-12-01,ADX       ,0.7237370087350451,7.4352895985807929E-3,0.01120144,0.01124346,2.7200229999999999E-2,2003-12-01,1.0900000110268593E-2,3.8999998942017555E-3,-5.0000002374872565E-4,3.9999998989515007E-5,1.3000000035390258E-3
2003-12-02,ADX       ,0.72646395566579602,-4.1234899111605924E-3,-3.2760200000000001E-3,-3.2672700000000001E-3,-3.0268659999999999E-2,2003-12-02,-2.3000000510364771E-3,1.3000000035390258E-3,1.500000013038516E-3,3.9999998989515007E-5,5.0000002374872565E-4
2003-12-03,ADX       ,0.72362518990721714,1.6516352991932139E-3,-0.00177352,-0.00149493,2.1885370000000001E-2,2003-12-03,-2.7000000700354576E-3,-1.1699999682605267E-2,4.3000001460313797E-3,3.9999998989515007E-5,-1.0099999606609344E-2
2003-12-04,ADX       ,0.71902872507004389,8.2465987455621439E-4,4.6756899999999997E-3,4.7416799999999999E-3,-2.0043189999999999E-2,2003-12-04,2.3000000510364771E-3,-4.9000000581145287E-3,-9.9999997473787516E-5,3.9999998989515007E-5,-1.1699999682605267E-2
2003-12-05,ADX       ,0.72946771469506466,-4.9582719393971705E-3,-7.7139299999999999E-3,-7.6949599999999998E-3,4.7328389999999998E-2,2003-12-05,-7.0000002160668373E-3,-1.0999999940395355E-3,7.9999997979030013E-4,3.9999998989515007E-5,-8.8999997824430466E-3
2003-12-08,ADX       ,0.71339077748711066,3.3085208040331249E-3,7.3212299999999998E-3,7.3697900000000002E-3,-3.2711810000000001E-2,2003-12-08,6.399999838322401E-3,-8.9999998454004526E-4,0.00279999990016222,3.9999998989515007E-5,-4.1000000201165676E-3
2003-12-09,ADX       ,0.70616198723944201,-4.9673167155616718E-3,-8.5655200000000001E-3,-8.5575600000000005E-3,6.3820310000000005E-2,2003-12-09,-8.999999612569809E-3,-0.00559999980032444,1.9000000320374966E-3,3.9999998989515007E-5,-1.4600000344216824E-2
2003-12-10,ADX       ,0.70908323845139809,-1.6613793266661854E-3,-1.0664299999999999E-3,-0.00088415,0.01352133,2003-12-10,-3.1999999191612005E-3,-9.6000004559755325E-3,-1.7000000225380063E-3,3.9999998989515007E-5,-9.9999997764825821E-3
2003-12-11,ADX       ,0.70050641451992623,5.8021350127795725E-3,1.1416569999999999E-2,1.1535139999999999E-2,-6.5919809999999995E-2,2003-12-11,1.2799999676644802E-2,1.2600000016391277E-2,3.9999998989515007E-4,3.9999998989515007E-5,9.6000004559755325E-3
2003-12-12,ADX       ,0.693401298922107,5.7683311428296941E-3,0.00273149,0.00272763,-1.9312610000000001E-2,2003-12-12,3.4000000450760126E-3,5.2000000141561031E-3,2.099999925121665E-3,3.9999998989515007E-5,-1.2000000569969416E-3
2003-12-15,ADX       ,0.68729048794298342,-2.4680431143799591E-3,-5.6951500000000004E-3,-5.6578599999999998E-3,4.8761150000000003E-2,2003-12-15,-7.1000000461935997E-3,-1.3299999758601189E-2,2.4000001139938831E-3,3.9999998989515007E-5,-7.1999998763203621E-3
2003-12-16,ADX       ,0.67770809197286064,-1.648357795564284E-3,6.6163899999999998E-3,6.6277100000000002E-3,-7.8447929999999999E-2,2003-12-16,4.6999999321997166E-3,-3.4000000450760126E-3,3.9999998989515007E-4,3.9999998989515007E-5,-6.0000000521540642E-3
2003-12-17,ADX       ,0.68121670629067144,0,1.2548699999999999E-3,0.00135812,-2.2216079999999999E-2,2003-12-17,1.500000013038516E-3,-1.2000000569969416E-3,-3.0000001424923539E-4,3.9999998989515007E-5,-7.9999997979030013E-4
2003-12-18,ADX       ,0.68678758777386817,1.0668884512830337E-2,0.01172866,0.01187333,3.6551010000000002E-2,2003-12-18,1.2199999764561653E-2,2.4999999441206455E-3,1.9000000320374966E-3,3.9999998989515007E-5,5.4999999701976776E-3
2003-12-19,ADX       ,0.67661819098849674,-8.1633310922378445E-4,-4.6834999999999997E-4,-0.00044632,1.5961050000000001E-2,2003-12-19,-5.0000002374872565E-4,-6.99999975040555E-4,3.5000001080334187E-3,3.9999998989515007E-5,-1.500000013038516E-3
2003-12-22,ADX       ,0.66587305142146169,1.6326664744561084E-3,3.9145500000000001E-3,3.9206700000000002E-3,3.1177590000000002E-2,2003-12-22,3.8999998942017555E-3,-6.99999975040555E-4,3.8999998942017555E-3,3.9999998989515007E-5,-3.8000000640749931E-3
2003-12-23,ADX       ,0.64820284955189511,4.069707494912418E-3,2.8141199999999998E-3,2.8195999999999998E-3,-2.6923550000000001E-2,2003-12-23,3.599999938160181E-3,7.0000002160668373E-3,-2.0000000949949026E-3,3.9999998989515007E-5,3.4000000450760126E-3
2003-12-24,ADX       ,0.6442183249341138,1.6236811160975672E-3,-0.00180817,-0.0018047,0.0102565,2003-12-24,-1.0999999940395355E-3,-2.099999925121665E-3,0.00139999995008111,3.9999998989515007E-5,-1.0000000474974513E-3
2003-12-26,ADX       ,0.62624805197068478,1.6206859787031497E-3,1.6895499999999999E-3,1.6864899999999999E-3,4.6329009999999997E-2,2003-12-26,1.9000000320374966E-3,3.4000000450760126E-3,3.0000001424923539E-4,3.9999998989515007E-5,3.9999998989515007E-4
2003-12-29,ADX       ,0.63259756038445836,1.0470987367246611E-2,0.01232462,0.01268732,-2.0846150000000001E-2,2003-12-29,1.2799999676644802E-2,3.1000000890344381E-3,6.0000002849847078E-4,3.9999998989515007E-5,3.8999998942017555E-3
2003-12-30,ADX       ,0.64444572712433468,-6.4306322658076219E-3,1.4420000000000001E-4,0.00026739,3.3940560000000002E-2,2003-12-30,6.99999975040555E-4,2.4999999441206455E-3,1.2000000569969416E-3,3.9999998989515007E-5,-2.3000000510364771E-3
2003-12-31,ADX       ,0.64931844504084668,8.0567535643018425E-4,2.0526099999999999E-3,2.0650600000000001E-3,3.5013299999999997E-2,2003-12-31,0,-1.3500000350177288E-2,3.0000001424923539E-4,3.9999998989515007E-5,-1.7000000225380063E-3
2004-01-02,ADX       ,0.65492888855932141,-5.6569705286531402E-3,-3.0985399999999999E-3,-3.0169799999999998E-3,-4.9274699999999998E-3,2004-01-02,-7.9999997979030013E-4,8.2999998703598976E-3,4.1000000201165676E-3,3.9999998989515007E-5,1.9999999494757503E-4
2004-01-05,ADX       ,0.67643222937640357,0.01448163313716175,1.2319159999999999E-2,1.2316529999999999E-2,-4.0890599999999999E-2,2004-01-05,1.2199999764561653E-2,3.5000001080334187E-3,1.9999999494757503E-4,3.9999998989515007E-5,0.00559999980032444
2004-01-06,ADX       ,0.67634832725031402,6.3696705076772735E-3,1.2912500000000001E-3,0.00134395,-4.4425770000000003E-2,2004-01-06,1.9000000320374966E-3,1.2000000569969416E-3,1.7999999690800905E-3,3.9999998989515007E-5,6.8999999202787876E-3
2004-01-07,ADX       ,0.67394090146213059,-3.9758933995922181E-3,2.3644500000000001E-3,2.6162099999999999E-3,-7.6363490000000006E-2,2004-01-07,2.7000000700354576E-3,4.999999888241291E-3,-6.99999975040555E-4,3.9999998989515007E-5,4.999999888241291E-3
2004-01-08,ADX       ,0.66711875498088891,7.9364231135148865E-3,4.9507500000000003E-3,4.9881400000000003E-3,7.0717100000000001E-3,2004-01-08,4.8000002279877663E-3,3.2999999821186066E-3,6.2000001780688763E-3,3.9999998989515007E-5,3.0000000260770321E-3
2004-01-09,ADX       ,0.66617758938927596,-6.3440811950866254E-3,-8.9272799999999992E-3,-8.9275399999999994E-3,7.0486519999999997E-2,2004-01-09,-6.3000000081956387E-3,3.0000001424923539E-4,2.7000000700354576E-3,3.9999998989515007E-5,3.7000000011175871E-3
2004-01-12,ADX       ,0.66929965811545999,4.7616453516565131E-3,4.7752699999999999E-3,4.8097499999999998E-3,4.1704000000000003E-3,2004-01-12,5.2000000141561031E-3,0.00839999970048666,3.9999998989515007E-4,3.9999998989515007E-5,3.7000000011175871E-3
2004-01-13,ADX       ,0.68028974206947812,-5.5574138574443462E-3,-5.3459199999999997E-3,-5.3018900000000001E-3,7.0022860000000006E-2,2004-01-13,-4.6000001020729542E-3,1.500000013038516E-3,2.4999999441206455E-3,3.9999998989515007E-5,-1.9999999494757503E-4
2004-01-14,ADX       ,0.68945224233049596,9.5086491677558466E-3,8.2603299999999998E-3,8.2912799999999998E-3,-7.4193259999999997E-2,2004-01-14,7.1999998763203621E-3,-7.9999997979030013E-4,4.1000000201165676E-3,3.9999998989515007E-5,2.0000000949949026E-3
2004-01-15,ADX       ,0.68904341988628715,4.7208392824945582E-3,0.00135245,0.00135768,-7.3694739999999995E-2,2004-01-15,1.0999999940395355E-3,9.9999997473787516E-5,-3.2999999821186066E-3,3.9999998989515007E-5,1.0000000474974513E-3
2004-01-16,ADX       ,0.68454180875146597,3.9173172840450436E-3,6.8489800000000002E-3,6.8485999999999998E-3,-3.6653320000000003E-2,2004-01-16,6.8999999202787876E-3,1.0000000474974513E-3,4.6000001020729542E-3,3.9999998989515007E-5,1.0099999606609344E-2
2004-01-20,ADX       ,0.68052743467883048,5.4580775577575081E-3,-9.3039999999999996E-4,-9.2378999999999996E-4,1.3902909999999999E-2,2004-01-20,2.6000000070780516E-3,1.1699999682605267E-2,4.8000002279877663E-3,3.9999998989515007E-5,1.7000000225380063E-3
2004-01-21,ADX       ,0.67091210945835122,7.7769751487872759E-4,7.7415000000000001E-3,7.8123200000000002E-3,-5.8900269999999998E-2,2004-01-21,0.00559999980032444,-1.0900000110268593E-2,0.00419999985024333,3.9999998989515007E-5,-7.3000001721084118E-3
2004-01-22,ADX       ,0.66516835403529484,1.5527937914703986E-3,-0.00321179,-3.1922999999999999E-3,2.5474699999999999E-2,2004-01-22,-2.899999963119626E-3,-5.4000001400709152E-3,3.0000001424923539E-4,3.9999998989515007E-5,-1.7999999690800905E-3
2004-01-23,ADX       ,0.64503981530176646,-3.1078242869264222E-3,-2.0914599999999998E-3,-2.0809000000000001E-3,8.7986999999999996E-3,2004-01-23,-0.00139999995008111,8.999999612569809E-3,-4.3999999761581421E-3,3.9999998989515007E-5,-5.4999999701976776E-3
2004-01-26,ADX       ,0.65028553777471343,9.2956611581755007E-3,0.01203365,0.01203342,-1.9735240000000001E-2,2004-01-26,1.0499999858438969E-2,-1.2000000569969416E-3,-3.599999938160181E-3,3.9999998989515007E-5,4.6000001020729542E-3
2004-01-27,ADX       ,0.65705895533285708,-6.9631868136397958E-3,-9.8460400000000003E-3,-9.8453900000000007E-3,5.3524479999999999E-2,2004-01-27,-8.6000002920627594E-3,-5.0000002374872565E-4,3.0000001424923539E-4,3.9999998989515007E-5,-4.0000001899898052E-3
2004-01-28,ADX       ,0.63649486286136137,-4.6688822882826513E-3,-0.013703,-0.01353962,8.9072230000000002E-2,2004-01-28,-1.4200000092387199E-2,-3.4000000450760126E-3,-3.8999998942017555E-3,3.9999998989515007E-5,-7.1999998763203621E-3
2004-01-29,ADX       ,0.62857130671990824,-7.8030435827659839E-4,4.9766100000000002E-3,5.2366899999999996E-3,0.02122721,2004-01-29,1.3000000035390258E-3,-9.4999996945261955E-3,-7.8999996185302734E-3,3.9999998989515007E-5,-1.2199999764561653E-2
2004-01-30,ADX       ,0.62574997344081518,7.8069517820014602E-4,-2.6310700000000001E-3,-2.6376099999999999E-3,-0.03020662,2004-01-30,-6.99999975040555E-4,3.0000000260770321E-3,2.899999963119626E-3,3.9999998989515007E-5,5.9000002220273018E-3
2004-02-02,ADX       ,0.62138716655277859,2.3372664634864642E-3,3.6445700000000002E-3,3.6599599999999999E-3,2.8454799999999999E-2,2004-02-02,2.899999963119626E-3,-3.4000000450760126E-3,-3.4000000450760126E-3,2.9999999242136255E-5,-5.2999998442828655E-3
2004-02-03,ADX       ,0.61745898817687583,2.3322781237306005E-3,6.7803000000000004E-4,6.8460000000000005E-4,1.3352879999999999E-2,2004-02-03,9.9999997473787516E-5,-1.7000000225380063E-3,-1.0000000474974513E-3,2.9999999242136255E-5,3.0000001424923539E-4
2004-02-04,ADX       ,0.62600224775662305,-5.4498233468235078E-3,-8.4064900000000008E-3,-8.2469399999999995E-3,0.03010736,2004-02-04,-9.9999997764825821E-3,-0.01510000042617321,-3.7000000011175871E-3,2.9999999242136255E-5,-0.01510000042617321
2004-02-05,ADX       ,0.64900158750892567,4.6730642075382741E-3,1.8358300000000001E-3,0.00185761,-8.9938799999999992E-3,2004-02-05,2.199999988079071E-3,5.4000001400709152E-3,5.0000002374872565E-4,2.9999999242136255E-5,1.7000000225380063E-3
2004-02-06,ADX       ,0.62773528039748971,4.6511665353595197E-3,0.01247732,0.01252557,-0.10154073,2004-02-06,1.4299999922513962E-2,1.0700000450015068E-2,0.00279999990016222,2.9999999242136255E-5,1.5900000929832458E-2
2004-02-09,ADX       ,0.6242010969207612,5.3993969854359792E-3,-2.5848099999999999E-3,-2.3870800000000002E-3,0.02408267,2004-02-09,-3.9999998989515007E-4,3.1999999191612005E-3,3.8999998942017555E-3,2.9999999242136255E-5,-9.9999997473787516E-5
2004-02-10,ADX       ,0.62578191148728401,3.0722757240837788E-3,5.0145600000000004E-3,5.0240900000000002E-3,-2.7839719999999998E-2,2004-02-10,5.7999999262392521E-3,5.1000001840293407E-3,2.3000000510364771E-3,2.9999999242136255E-5,-1.7999999690800905E-3
2004-02-11,ADX       ,0.63539847774468983,1.1437343513504143E-2,1.0610959999999999E-2,0.01097653,-3.5113730000000003E-2,2004-02-11,1.0200000368058681E-2,-2.4999999441206455E-3,-2.099999925121665E-3,2.9999999242136255E-5,6.0999998822808266E-3
2004-02-12,ADX       ,0.64737152414852284,-5.3211321462083312E-3,-4.8920600000000002E-3,-4.8011399999999997E-3,-5.2117400000000003E-3,2004-02-12,-4.6000001020729542E-3,-1.0000000474974513E-3,-2.3000000510364771E-3,2.9999999242136255E-5,-1.3000000035390258E-3
